hs6,hts8,n_h8,s_h8_in_h6,w8_main,W6
870600,87060015,6,0.04650475748955853,2072367,44562473
870600,87060025,6,0.1884407986064867,8397388,44562473
870600,87060030,6,0.005833450939762701,259953,44562473
870600,87060050,6,0.0033996542337315972,151497,44562473
870710,87071000,1,1,28870513,28870513
870790,87079010,2,0.0345110863649975,32339123,937064764
870790,87079050,2,0.9654889136350026,904725641,937064764
870810,87081030,2,0.5036697516275737,442228571,878012963
870810,87081060,2,0.49633024837242634,435784392,878012963
870821,87082100,1,1,135460228,135460228
870829,87082915,4,0.026914174341702554,285876441,10621780084
870829,87082921,4,5.96222756441697e-4,6332947,10621780084
870829,87082925,4,0.017389417926118683,184706573,10621780084
870829,87082950,4,0.9551001849757371,10144864123,10621780084
870830,87083010,2,0.010701272100618784,48056961,4490770868
870830,87083050,2,0.9892987278993812,4442713907,4490770868
870840,87084011,7,0.6980614424277678,6410468483,9183243900
870840,87084030,7,0.024552560451977106,225472151,9183243900
870840,87084050,7,0.02369029096570113,217553720,9183243900
870840,87084060,7,0.008511541439076882,78163561,9183243900
870840,87084065,7,6.090745341088022e-4,5593280,9183243900
870840,87084070,7,0.002365426448055028,21722288,9183243900
870840,87084075,7,0.24220966373331324,2224270417,9183243900
870850,87085011,15,0.03984011472801085,125226628,3143229603
870850,87085031,15,0.007300622893758105,22947534,3143229603
870850,87085051,15,0.22140601384505348,695929937,3143229603
870850,87085061,15,0.12077019051923202,379608438,3143229603
870850,87085065,15,0.07704313734156441,242164270,3143229603
870850,87085070,15,0.023608651092231394,74207411,3143229603
870850,87085075,15,0.01202090167512335,37784454,3143229603
870850,87085079,15,0.018204381870604316,57220552,3143229603
870850,87085081,15,0.018643645677067007,58601259,3143229603
870850,87085085,15,0.09402019588958421,295527063,3143229603
870850,87085089,15,0.14739816701834493,463306282,3143229603
870850,87085091,15,0.021149699002755287,66478360,3143229603
870850,87085093,15,0.007657518234438695,24069338,3143229603
870850,87085095,15,0.023544364347220105,74005343,3143229603
870850,87085099,15,0.16739239586501184,526152734,3143229603
870870,87087005,6,0.00484825588116664,15768930,3252495410
870870,87087015,6,0.009409719966368838,30605071,3252495410
870870,87087025,6,0.002012665715030171,6546186,3252495410
870870,87087035,6,6.683511353517944e-4,2173809,3252495410
870870,87087045,6,0.8273340296581695,2690900134,3252495410
870870,87087060,6,0.1557269776439131,506501280,3252495410
870880,87088003,8,0.0016016434240250235,4969194,3102559487
870880,87088005,8,0.002687779246438668,8338995,3102559487
870880,87088013,8,0.05107638247195355,158467515,3102559487
870880,87088016,8,0.2789580869042012,865484059,3102559487
870880,87088051,8,6.765929900121847e-4,2099170,3102559487
870880,87088055,8,0.005438063015614953,16871914,3102559487
870880,87088060,8,0.013349813653387655,41418591,3102559487
870880,87088065,8,0.6462116382943668,2004910049,3102559487
870891,87089110,6,0.021823689483060515,18126839,830603781
870891,87089150,6,0.813587425747584,675768792,830603781
870891,87089160,6,0.014068415371203324,11685279,830603781
870891,87089165,6,0.004322039078220858,3589902,830603781
870891,87089170,6,7.743547702439366e-4,643182,830603781
870891,87089175,6,0.1454240755496874,120789787,830603781
870892,87089210,6,0.026824377117853442,23869941,889860029
870892,87089250,6,0.6575357999364639,585114826,889860029
870892,87089260,6,0.012152174103327435,10813734,889860029
870892,87089265,6,3.679252796284437e-4,327402,889860029
870892,87089270,6,0.0033340254684031886,2966816,889860029
870892,87089275,6,0.29978569809432354,266767310,889860029
870893,87089315,4,0.015579132612640519,20756961,1332356654
870893,87089330,4,0.02031783825954458,27070607,1332356654
870893,87089360,4,0.34299113876756304,456986526,1332356654
870893,87089375,4,0.6211118903602518,827542560,1332356654
870894,87089410,6,0.00450171380313554,15291277,3396767913
870894,87089450,6,0.45232019418219227,1536426722,3396767913
870894,87089460,6,0.0029639720045247613,10067925,3396767913
870894,87089465,6,0.0014917731001305534,5067207,3396767913
870894,87089470,6,8.444674683312695e-4,2868460,3396767913
870894,87089475,6,0.5378778794416856,1827046322,3396767913
870895,87089505,4,0.6778398042944094,1401821616,2068072142
870895,87089510,4,7.78299734961567e-5,160958,2068072142
870895,87089515,4,5.3034900365675925e-6,10968,2068072142
870895,87089520,4,0.3220770622420579,666078600,2068072142
870899,87089903,13,3.59027911927427e-4,4743457,13211944928
870899,87089906,13,2.364778249550996e-4,3124332,13211944928
870899,87089916,13,0.005432267799413582,71770823,13211944928
870899,87089923,13,0.028094846369919716,371187563,13211944928
870899,87089927,13,7.911121380659754e-5,1045213,13211944928
870899,87089931,13,3.7606824938167044e-4,4968593,13211944928
870899,87089941,13,0.001527922581422374,20186829,13211944928
870899,87089948,13,0.020944490497652186,276717455,13211944928
870899,87089953,13,0.025617154161967453,338452430,13211944928
870899,87089955,13,0.030131406857163066,398094488,13211944928
870899,87089958,13,0.013184228283516503,174189298,13211944928
870899,87089968,13,0.35514839136634946,4692200988,13211944928
870899,87089981,13,0.5188686068825249,6855263459,13211944928
870911,87091100,1,1,14144276,14144276
870919,87091900,1,1,403671751,403671751
870990,87099000,1,1,289041232,289041232
871000,87100000,1,1,770168058,770168058
871110,87111000,1,1,82617051,82617051
871120,87112000,1,1,365801847,365801847
871130,87113000,1,1,209263731,209263731
871140,87114030,2,0.663736015432021,318571864,479967723
871140,87114060,2,0.33626398456797896,161395859,479967723
871150,87115000,1,1,1058499999,1058499999
871190,87119000,1,1,38615158,38615158
871200,87120015,6,0.2939677828030493,457297181,1555603055
871200,87120025,6,0.3110757313343024,483910358,1555603055
871200,87120035,6,0.370102979773333,575733326,1555603055
871200,87120044,6,0.0012921509722800075,2010074,1555603055
871200,87120048,6,0.008182933916904656,12729397,1555603055
871200,87120050,6,0.015378421200130646,23922719,1555603055
871310,87131000,1,1,117460046,117460046
871390,87139000,1,1,128878441,128878441
871410,87141000,1,1,635734360,635734360
871420,87142000,1,1,202309587,202309587
871491,87149120,4,0.1801912968736131,31699398,175920805
871491,87149130,4,0.31168892161447304,54832566,175920805
871491,87149150,4,0.0010812535788475956,190215,175920805
871491,87149190,4,0.5070385279330663,89198626,175920805
871492,87149210,2,0.7731572374114966,18429463,23836630
871492,87149250,2,0.2268427625885035,5407167,23836630
871493,87149305,6,0.35923188620734836,13302818,37031284
871493,87149315,6,0.01679296348460399,621865,37031284
871493,87149324,6,0.012434675503015235,460472,37031284
871493,87149328,6,0.03410956530699827,1263121,37031284
871493,87149335,6,0.17829049621935875,6602326,37031284
871493,87149370,6,0.3991404132786754,14780682,37031284
871494,87149430,2,0.537425508524755,25598360,47631457
871494,87149490,2,0.46257449147524504,22033097,47631457
871495,87149500,1,1,31857063,31857063
871496,87149610,3,0.43322521683869497,32036812,73949555
871496,87149650,3,0.5572000129006861,41204693,73949555
871496,87149690,3,0.009574770260618877,708050,73949555
871499,87149910,4,0.12238363787976299,24000923,196112188
871499,87149950,4,0.18731285074439127,36734333,196112188
871499,87149960,4,0.04202692899433665,8241993,196112188
871499,87149980,4,0.6482765823815091,127134939,196112188
871500,87150000,1,1,287552228,287552228
871610,87161000,1,1,2775937,2775937
871620,87162000,1,1,16188631,16188631
871631,87163100,1,1,150956141,150956141
871639,87163900,1,1,775168672,775168672
871640,87164000,1,1,127975645,127975645
871680,87168010,2,0.03788547867291004,13635146,359904282
871680,87168050,2,0.96211452132709,346269136,359904282
871690,87169010,3,0.013203105630437962,9067382,686761301
871690,87169030,3,0.093691701769316793,64343835,686761301
871690,87169050,3,0.8931051926002452,613350084,686761301
880100,88010000,1,1,12624285,12624285
880211,88021100,1,1,579721542,579721542
880212,88021200,1,1,705626253,705626253
880220,88022000,1,1,43978324,43978324
880230,88023000,1,1,3322378330,3322378330
880240,88024000,1,1,5613190728,5613190728
880260,88026030,2,0.8242746795948422,99180592,120324686
880260,88026090,2,0.17572532040515776,21144094,120324686
880310,88031000,1,1,225313008,225313008
880320,88032000,1,1,1210875219,1210875219
880330,88033000,1,1,11985922211,11985922211
880390,88039030,2,0.1138334944224881,25210764,221470527
880390,88039090,2,0.8861665055775119,196259763,221470527
880400,88040000,1,1,19103695,19103695
880510,88051000,1,1,8324639,8324639
880521,88052100,1,1,2882988,2882988
880529,88052900,1,1,186238935,186238935
890110,89011000,1,1,255784,255784
890190,89019000,1,1,13077672,13077672
890200,89020000,1,1,5434494,5434494
890310,89031000,1,1,48357191,48357191
890391,89039100,1,1,109304838,109304838
890392,89039200,1,1,627541156,627541156
890399,89039905,4,0.19474954654997256,52666768,270433328
890399,89039915,4,0.03367817150111025,9107700,270433328
890399,89039920,4,0.05338197442883223,14436265,270433328
890399,89039990,4,0.718190307520085,194222595,270433328
890400,89040000,1,1,43229,43229
890510,89051000,1,1,3689288,3689288
890520,89052000,1,1,596948688,596948688
890590,89059010,2,0.12014078176813493,1182038,9838774
890590,89059050,2,0.8798592182318651,8656736,9838774
890690,89069000,1,1,51634009,51634009
890710,89071000,1,1,43673110,43673110
890790,89079000,1,1,84369973,84369973
890800,89080000,1,1,22062,22062
900110,90011000,1,1,131218909,131218909
900120,90012000,1,1,37224355,37224355
900130,90013000,1,1,533655464,533655464
900140,90014000,1,1,17817080,17817080
900150,90015000,1,1,556840620,556840620
900190,90019040,5,0.4956906093613177,185144077,373507332
900190,90019050,5,0.07640248679241456,28536889,373507332
900190,90019060,5,0.09915152348334624,37033821,373507332
900190,90019080,5,0.00531000821156571,1983327,373507332
900190,90019090,5,0.32344537215135577,120809218,373507332
900211,90021140,3,0.08477377758775502,98668029,1163897986
900211,90021160,3,0.05738472082896104,66789961,1163897986
900211,90021190,3,0.857841501583284,998439996,1163897986
900219,90021900,1,1,243773509,243773509
900220,90022040,2,0.5869661052708668,35938891,61228222
900220,90022080,2,0.41303389472913327,25289331,61228222
900290,90029020,5,0.09185794764403621,17335910,188725205
900290,90029040,5,0.12361366358033629,23329014,188725205
900290,90029070,5,0.002642900825038182,498782,188725205
900290,90029085,5,0.02517280614425614,4750743,188725205
900290,90029095,5,0.7567126818063332,142810756,188725205
900311,90031100,1,1,390744580,390744580
900319,90031900,1,1,551741515,551741515
900390,90039000,1,1,27311442,27311442
900410,90041000,1,1,1291439333,1291439333
900490,90049000,1,1,512199206,512199206
900510,90051000,1,1,154665454,154665454
900580,90058040,2,0.8751187476352525,80714270,92232363
900580,90058060,2,0.12488125236474751,11518093,92232363
900590,90059040,2,0.07068044868260057,81392,1151549
900590,90059080,2,0.9293195513173994,1070157,1151549
900610,90061000,1,1,13471852,13471852
900630,90063000,1,1,45737860,45737860
900640,90064040,3,0.8698194990201347,6966614,8009264
900640,90064060,3,0.003907974565453205,31300,8009264
900640,90064090,3,0.1262725264144121,1011350,8009264
900651,90065100,1,1,2602579,2602579
900652,90065210,5,0.03855117862967773,89371,2318243
900652,90065230,5,0.010762892414643331,24951,2318243
900652,90065250,5,0.15155529424654793,351342,2318243
900652,90065260,5,0.017756982335328953,41165,2318243
900652,90065291,5,0.7813736523738021,1811414,2318243
900653,90065301,1,1,22005248,22005248
900659,90065940,3,0.07064222687111434,2661103,37670146
900659,90065960,3,0.0017115144709022364,64473,37670146
900659,90065991,3,0.9276462586579834,34944570,37670146
900661,90066100,1,1,100861220,100861220
900669,90066901,1,1,22790550,22790550
900691,90069100,1,1,66415781,66415781
900699,90069900,1,1,26288660,26288660
900710,90071000,1,1,4980398,4980398
900720,90072020,4,0.01636559381815016,69363,4238343
900720,90072040,4,0.024312803376225097,103046,4238343
900720,90072060,4,0.8213882170461428,3481325,4238343
900720,90072080,4,0.13793338575948194,584609,4238343
900791,90079140,2,0.4236478782062162,16653815,39310512
900791,90079180,2,0.5763521217937838,22656697,39310512
900792,90079200,1,1,5520574,5520574
900850,90085010,5,0.023150891061248347,371215,16034588
900850,90085020,5,0.03732094644402463,598426,16034588
900850,90085030,5,0.022213292914043066,356181,16034588
900850,90085040,5,0.8899187805760896,14269481,16034588
900850,90085050,5,0.02739608900459432,439285,16034588
900890,90089040,2,0.9561471505589418,32724163,34225028
900890,90089080,2,0.04385284944105816,1500865,34225028
901010,90101000,1,1,5120847,5120847
901050,90105010,6,0.008351990729632379,349130,41802010
901050,90105020,6,0.013469495844817032,563052,41802010
901050,90105030,6,0.0016067887644637183,67167,41802010
901050,90105040,6,0.004875961706147623,203825,41802010
901050,90105050,6,0.053034961715955765,2216968,41802010
901050,90105060,6,0.9186608012389835,38401868,41802010
901060,90106000,1,1,39566050,39566050
901090,90109040,2,0.02179143932560317,844757,38765544
901090,90109090,2,0.9782085606743969,37920787,38765544
901110,90111040,2,0.04547881479633584,4745022,104334777
901110,90111080,2,0.9545211852036641,99589755,104334777
901120,90112040,2,0.4057295531138714,8816943,21731084
901120,90112080,2,0.5942704468861286,12914141,21731084
901180,90118000,1,1,82469287,82469287
901190,90119000,1,1,120857723,120857723
901210,90121000,1,1,214354179,214354179
901290,90129000,1,1,68473350,68473350
901310,90131010,3,0.8214136129775873,171860080,209224777
901310,90131030,3,0.03580872737649041,7492073,209224777
901310,90131040,3,0.14277765964592234,29872624,209224777
901320,90132000,1,1,428706963,428706963
901380,90138020,4,0.018270132391292195,27246764,1491328219
901380,90138040,4,0.0017978832331073862,2681234,1491328219
901380,90138070,4,0.3685712554735746,549660714,1491328219
901380,90138090,4,0.6113607289020259,911739507,1491328219
901390,90139020,3,0.0414401407652,14914885,359913956
901390,90139050,3,0.131489357973104,47324855,359913956
901390,90139090,3,0.827070501261696,297674216,359913956
901410,90141010,4,0.09068534443446662,4077690,44965259
901410,90141060,4,0.07219540312221931,3246285,44965259
901410,90141070,4,0.5382115112469384,24200820,44965259
901410,90141090,4,0.29890774119637564,13440464,44965259
901420,90142020,4,0.02968236737527829,18118554,610414721
901420,90142040,4,0.05733955914867263,35000911,610414721
901420,90142060,4,0.438831865917598,267869431,610414721
901420,90142080,4,0.47414620755845105,289425825,610414721
901480,90148010,4,0.029374403818749756,6858852,233497573
901480,90148020,4,0.4515025515918317,105424750,233497573
901480,90148040,4,0.375103127945574,87585670,233497573
901480,90148050,4,0.1440199166438445,33628301,233497573
901490,90149010,4,0.04581413327510917,15278470,333488138
901490,90149020,4,0.08743046506799591,29157023,333488138
901490,90149040,4,0.014375030034801417,4793902,333488138
901490,90149060,4,0.8523803716220935,284258743,333488138
901510,90151040,2,0.9714875470899069,193208604,198879136
901510,90151080,2,0.028512452910093092,5670532,198879136
901520,90152040,2,0.9915544354596639,78123866,78789286
